Name,Gender,Honor,URL,Year
"Stephan Perchtold","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=484","2023"
"Wolfgang Prachoinig","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=484","2023"
"Alexander Ortwin Zellnig","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=484","2023"
"Michael Julian Lackner","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=484","2023"
"Benjamin Simon Mocher","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=484","2023"
"Martin Brudermann","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=484","2023"
"Siegfried Brudermann","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=484","2023"
"Mario Keuschnig","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=484","2023"
"Wilfried Lackner","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=484","2023"
"Jürgen Maier","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=484","2023"
"Peter Michael Sandner","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=484","2023"
"Franz Wunder","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=484","2023"
"Doris Kazianka-Diensthuber","female","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=483","2023"
"Bernhard Wadl","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=482","2023"
"Manfred Freitag","male","Großes Goldenes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=481","2023"
"Mario Cas","male","Großes Ehrenzeichen für die Verdienste um die Republik Österreich","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=479","2023"
"Werner Eder","male","Goldene Medaille für Verdienste um die Republik Österreich","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=479","2023"
"Manfred Tischitz","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=479","2023"
"Werner Katolnig","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=479","2023"
"Rudolf Planton","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=479","2023"
"Marlies Krause","female","Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=479","2023"
"Dietmar Thaler","male","Lorbeer in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=479","2023"
"Reimo Wukounig","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=476","2023"
"Dieter Krassnitzer","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=477","2023"
"Hans Wallner","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=474","2023"
"Fabian Obmann","male","Sportleistungsmedaille in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=471","2023"
"Johann Loritsch","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=470","2023"
"Maria Rauter","female","Kärntner Lorbeer für ehrenamtliche Tätigkeit in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=469","2023"
"Christian Dietrichsteiner","male","Sportverdienstzeichen in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=468","2023"
"Amalia Sadovnik","female","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=467","2023"
"Johann Schober","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=466","2023"
"Ottmar Karner","male","Katastropheneinsatzmedaille in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Michael Seebacher","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Jörg Kapelarie","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Thomas Walhauser","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Stefan Wiltsche","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Horst Maier","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Markus Knirschnig","male","Katastropheneinsatzmedaille in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Johann Makoru","male","Katastropheneinsatzmedaille in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Patrick Achatz","male","Katastropheneinsatzmedaille in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Lukas Weitzer","male","Katastropheneinsatzmedaille in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Raffael Kindler","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Robert Köstinger","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Markus Lippnig","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Stefan Lippnig","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Martin Naschberger","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Simon Pletschko","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Johannes Ronacher","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Josef Schaffler","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Daniel Schlatte","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Rene Schlatte","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Reinhold Slamanig","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Nico Wedenig","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Jakob Wedenig","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Beate Wetternig","female","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=465","2023"
"Anton Mandler","male","Sportverdienstzeichen des Landes in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=464","2023"
"Christian Gamsler","male","Katastropheneinsatzmedaille in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Günther Broman","male","Katastropheneinsatzmedaille in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Alexander Pikalo","male","Katastropheneinsatzmedaille in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Alfons Kotnik","male","Katastropheneinsatzmedaille in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Werner Kotnik","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Gerhard Tschebular","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Hermann Modritsch","male","Katastropheneinsatzmedaille in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Christoph Reichel","male","Katastropheneinsatzmedaille in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Stefan Posratschnig","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Andreas Pirker","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Philipp Pirker","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Helmut Blažej","male","Katastropheneinsatzmedaille in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Michell Jamer","male","Katastropheneinsatzmedaille in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Jürgen Kurnik","male","Katastropheneinsatzmedaille in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Josef Breznik","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Franz Jamer","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Christian Lodrant","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Reinhard Marschnig","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Fabio Silan","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Thomas Silan","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Arnold Furian","male","Katastropheneinsatzmedaille in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Klaus Koraschnigg","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Christian Radocha","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Sven Zwinkels","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Rene Kanz","male","Katastropheneinsatzmedaille in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Bernhard Blasi","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Christian Richard Poppe","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Jürgen Ferstl","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Sebastian Futtelnig","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Hermann Podertschnig","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Markus Stropnik","male","Katastropheneinsatzmedaille in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=463","2023"
"Christa Rados","female","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=461","2023"
"Wolfgang Wandschneider","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=461","2023"
"Markus Salcher","male","Ehrenurkunde","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=457","2023"
"Werner Pietsch","male","Ehrenurkunde","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=457","2023"
"Franz Kropivnik","male","Goldene Medaille für Verdienste um die Republik Österreich","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=456","2023"
"Josef Maier","male","Goldene Medaille für Verdienste um die Republik Österreich","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=456","2023"
"Felix Paulitsch","male","Goldene Medaille für Verdienste um die Republik Österreich","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=456","2023"
"Markus Skant","male","Goldene Medaille für Verdienste um die Republik Österreich","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=456","2023"
"Hubert Steinkellner","male","Goldene Medaille für Verdienste um die Republik Österreich","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=456","2023"
"Gerd Schober","male","Sportverdienstzeichen in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=456","2023"
"Christian Egger","male","Sportverdienstzeichen in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=456","2023"
"Manfred Grintschacher","male","Sportverdienstzeichen in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=456","2023"
"Andreas Perchinig","male","Sportverdienstzeichen in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=456","2023"
"Klaus Gröchenig","male","Sportverdienstzeichen in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=456","2023"
"Anneliese Stanta","female","Sportverdienstzeichen in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=456","2023"
"Christian Tammegger","male","Ehrenurkunde","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=456","2023"
"Barbara Wakonig","female","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=455","2023"
"Angelika Hafner","female","Dank- und Anerkennungsurkunde","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=455","2023"
"Peter Gauper","male","Großes Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=454","2023"
"Georg Michael Wilhelmer","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=453","2023"
"Arnulf Prasch","male","Ehrenurkunde des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=449","2023"
"Gerhard Leeb","male","Großes Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=449","2023"
"Franz Liposchek","male","Großes Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=449","2023"
"Johannes Bürger","male","Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=449","2023"
"Michael Krall","male","Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=449","2023"
"Hermann Pansi","male","Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=449","2023"
"Karin Schabus","female","Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=449","2023"
"Leopold Stollwitzer","male","Ehrenzeichen des Landes","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=449","2023"
"Stefan Jug","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=449","2023"
"Christian Damej","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=449","2023"
"Philipp Prevenhueber","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=449","2023"
"Mario Klösch","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=449","2023"
"Oliver Johannes Kremser","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=449","2023"
"Horst Müller","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=449","2023"
"Markus Ofner","male","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=449","2023"
"Anna-Maria Lesjak","female","Ehrenkreuz für Lebensrettung","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=449","2023"
"Lorenz Prieler","male","Kärntner Lorbeer in Gold mit Brillanten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=449","2023"
"Maria Rauter","female","Kärntner Lorbeer in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=449","2023"
"Hermann Fritz","male","Kärntner Lorbeer in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=449","2023"
"Christa Mitterböck","female","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=449","2023"
"Robert Erich Burghart","male","Kärntner Lorbeer in Bronze","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=449","2023"
"Markus Ragger","male","Sportleistungsmedaille in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2023?pid=449","2023"
"Helli Thelesklaf","female","Großes Goldenes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=758","2024"
"Michael Orasch","male","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=758","2024"
"Stefan Kramer","male","Kärntner Lorbeer in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=758","2024"
"Walter Kupper","male","Kärntner Lorbeer in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=758","2024"
"Gottfried Joham","male","Sportverdienstzeichen in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=758","2024"
"Richard Supnig","male","Sportverdienstzeichen in Gold","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=758","2024"
"Horst Kerschbaumer","male","Sportverdienstzeichen in Silber","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=758","2024"
"Nina Strafner","female","Kärntner Landeswappen","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=757","2024"
"Peter Aschbacher","male","Kärntner Landeswappen","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=757","2024"
"Erwin Figge","male","Großes Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=753","2024"
"Gerlinde Duller","female","Ehrenzeichen des Landes Kärnten","https://www.ktn.gv.at/Politik/Landesregierung/LH-Dr-Peter-Kaiser/Protokoll/Veranstaltungen-2024?pid=753","2024"
